disbursement_id,application_id,prospect_id,disbursement_date,branch_id,ao_id,product,segment,disbursed_amount,interest_rate_pa,tenor_months
DSB0005967,APP0009998,PR0045999,2025-12-28,BR007,AO027,Kredit Konsumtif,Konsumtif,148500000,18.0,36
DSB0005968,APP0009999,PR0046000,2025-11-20,BR007,AO027,Kredit Payroll,Payroll,194500000,15.5,36
DSB0005969,APP0010000,PR0046012,2025-12-31,BR006,AO022,Kredit Mikro,Mikro,46500000,21.0,12
DSB0005970,APP0010002,PR0046017,2025-10-14,BR003,AO010,Kredit Produktif SME,SME,924000000,19.0,12
DSB0005971,APP0010003,PR0046020,2026-05-12,BR004,AO013,Kredit Konsumtif,Konsumtif,145500000,18.0,24
DSB0005972,APP0010004,PR0046030,2026-03-03,BR002,AO008,Kredit Mikro,Mikro,74000000,21.0,24
DSB0005973,APP0010005,PR0046035,2026-03-14,BR002,AO007,Kredit Konsumtif,Konsumtif,49000000,18.0,24
DSB0005974,APP0010006,PR0046040,2025-07-16,BR001,AO001,Kredit Konsumtif,Konsumtif,28000000,18.0,24
DSB0005975,APP0010007,PR0046041,2026-04-27,BR005,AO020,Kredit Payroll,Payroll,49500000,15.5,24
DSB0005976,APP0010008,PR0046045,2026-03-29,BR006,AO021,Kredit Mikro,Mikro,94500000,21.0,12
DSB0005977,APP0010010,PR0046058,2026-05-11,BR002,AO008,Kredit Payroll,Payroll,188000000,15.5,36
DSB0005978,APP0010011,PR0046065,2025-11-19,BR004,AO014,Kredit Payroll,Payroll,185000000,15.5,48
DSB0005979,APP0010013,PR0046072,2026-03-17,BR003,AO011,Kredit Mikro,Mikro,74500000,21.0,12
DSB0005980,APP0010015,PR0046078,2025-08-31,BR007,AO028,Kredit Payroll,Payroll,73500000,15.5,12
DSB0005981,APP0010016,PR0046082,2025-12-24,BR005,AO019,Kredit Produktif SME,SME,99500000,19.0,48
DSB0005982,APP0010017,PR0046086,2025-10-30,BR001,AO003,Kredit Konsumtif,Konsumtif,140500000,18.0,36
DSB0005983,APP0010019,PR0046092,2025-08-13,BR003,AO009,Kredit Payroll,Payroll,73000000,15.5,12
DSB0005984,APP0010020,PR0046093,2026-05-31,BR001,AO003,Kredit Mikro,Mikro,46500000,21.0,18
DSB0005985,APP0010021,PR0046095,2025-08-22,BR002,AO006,Kredit Konsumtif,Konsumtif,148000000,18.0,24
DSB0005986,APP0010023,PR0046098,2026-03-13,BR004,AO016,Kredit Payroll,Payroll,196500000,15.5,12
DSB0005987,APP0010024,PR0046106,2025-07-11,BR006,AO021,Kredit Produktif SME,SME,195000000,19.0,48
DSB0005988,APP0010025,PR0046107,2026-03-03,BR001,AO004,Kredit Konsumtif,Konsumtif,72500000,18.0,18
DSB0005989,APP0010026,PR0046109,2025-11-13,BR007,AO027,Kredit Mikro,Mikro,19500000,21.0,18
DSB0005990,APP0010027,PR0046114,2025-09-24,BR006,AO024,Kredit Mikro,Mikro,19000000,21.0,12
DSB0005991,APP0010028,PR0046119,2026-06-30,BR002,AO007,Kredit Konsumtif,Konsumtif,46500000,18.0,24
DSB0005992,APP0010032,PR0046140,2026-01-15,BR004,AO015,Kredit Konsumtif,Konsumtif,70500000,18.0,18
DSB0005993,APP0010033,PR0046142,2026-02-26,BR001,AO002,Kredit Produktif SME,SME,141500000,19.0,12
DSB0005994,APP0010036,PR0046150,2025-12-12,BR005,AO018,Kredit Konsumtif,Konsumtif,30000000,18.0,36
DSB0005995,APP0010037,PR0046151,2025-11-14,BR001,AO001,Kredit Mikro,Mikro,92500000,21.0,12
DSB0005996,APP0010038,PR0046161,2025-10-01,BR002,AO008,Kredit Konsumtif,Konsumtif,143000000,18.0,12
DSB0005997,APP0010040,PR0046163,2026-05-16,BR002,AO008,Kredit Konsumtif,Konsumtif,96000000,18.0,36
DSB0005998,APP0010041,PR0046168,2026-04-29,BR006,AO021,Kredit Payroll,Payroll,97000000,15.5,36
DSB0005999,APP0010042,PR0046169,2025-09-27,BR006,AO021,Kredit Mikro,Mikro,74500000,21.0,12
DSB0006000,APP0010043,PR0046172,2026-05-09,BR006,AO024,Kredit Konsumtif,Konsumtif,118500000,18.0,12
DSB0006001,APP0010045,PR0046184,2026-04-13,BR001,AO003,Kredit Produktif SME,SME,147000000,19.0,12
DSB0006002,APP0010046,PR0046192,2025-11-17,BR006,AO021,Kredit Konsumtif,Konsumtif,142500000,18.0,24
DSB0006003,APP0010047,PR0046193,2026-03-14,BR004,AO015,Kredit Payroll,Payroll,47500000,15.5,48
DSB0006004,APP0010050,PR0046219,2026-01-25,BR004,AO015,Kredit Produktif SME,SME,99000000,19.0,48
DSB0006005,APP0010051,PR0046222,2026-03-21,BR002,AO008,Kredit Mikro,Mikro,18500000,21.0,24
DSB0006006,APP0010053,PR0046226,2025-10-22,BR005,AO017,Kredit Payroll,Payroll,199000000,15.5,36
DSB0006007,APP0010056,PR0046242,2026-02-21,BR003,AO012,Kredit Konsumtif,Konsumtif,72000000,18.0,18
DSB0006008,APP0010057,PR0046255,2025-12-31,BR004,AO014,Kredit Payroll,Payroll,147500000,15.5,24
DSB0006009,APP0010058,PR0046257,2026-03-30,BR001,AO004,Kredit Mikro,Mikro,98000000,21.0,36
DSB0006010,APP0010060,PR0046270,2026-03-31,BR004,AO013,Kredit Konsumtif,Konsumtif,100000000,18.0,12
DSB0006011,APP0010063,PR0046282,2025-12-31,BR005,AO018,Kredit Mikro,Mikro,73000000,21.0,24
DSB0006012,APP0010064,PR0046285,2025-11-13,BR002,AO005,Kredit Konsumtif,Konsumtif,95000000,18.0,12
DSB0006013,APP0010065,PR0046286,2025-07-31,BR001,AO001,Kredit Mikro,Mikro,49000000,21.0,36
DSB0006014,APP0010067,PR0046298,2025-11-27,BR006,AO024,Kredit Payroll,Payroll,49500000,15.5,36
DSB0006015,APP0010068,PR0046304,2025-10-09,BR002,AO007,Kredit Mikro,Mikro,74000000,21.0,24
DSB0006016,APP0010069,PR0046306,2025-09-21,BR007,AO026,Kredit Payroll,Payroll,75000000,15.5,24
DSB0006017,APP0010071,PR0046316,2025-10-29,BR006,AO024,Kredit Produktif SME,SME,144500000,19.0,24
DSB0006018,APP0010074,PR0046354,2025-11-25,BR002,AO006,Kredit Mikro,Mikro,47500000,21.0,12
DSB0006019,APP0010075,PR0046357,2026-01-29,BR005,AO019,Kredit Payroll,Payroll,98000000,15.5,12
DSB0006020,APP0010076,PR0046366,2025-12-31,BR001,AO004,Kredit Produktif SME,SME,97000000,19.0,60
DSB0006021,APP0010077,PR0046370,2025-12-08,BR007,AO025,Kredit Payroll,Payroll,69500000,15.5,48
DSB0006022,APP0010078,PR0046372,2026-05-31,BR003,AO010,Kredit Produktif SME,SME,712500000,19.0,48
DSB0006023,APP0010080,PR0046384,2026-04-12,BR006,AO021,Kredit Payroll,Payroll,47000000,15.5,36
DSB0006024,APP0010083,PR0046397,2025-11-14,BR002,AO008,Kredit Konsumtif,Konsumtif,138500000,18.0,12
DSB0006025,APP0010084,PR0046399,2025-08-23,BR004,AO016,Kredit Konsumtif,Konsumtif,70500000,18.0,12
DSB0006026,APP0010085,PR0046404,2026-02-25,BR004,AO015,Kredit Payroll,Payroll,198000000,15.5,24
DSB0006027,APP0010086,PR0046405,2026-06-11,BR006,AO024,Kredit Payroll,Payroll,146000000,15.5,48
DSB0006028,APP0010088,PR0046410,2025-07-08,BR004,AO016,Kredit Mikro,Mikro,28000000,21.0,24
DSB0006029,APP0010089,PR0046411,2025-10-26,BR002,AO008,Kredit Mikro,Mikro,94000000,21.0,24
DSB0006030,APP0010090,PR0046426,2025-11-12,BR005,AO019,Kredit Mikro,Mikro,29000000,21.0,12
DSB0006031,APP0010091,PR0046428,2026-05-30,BR005,AO019,Kredit Payroll,Payroll,70500000,15.5,48
DSB0006032,APP0010093,PR0046438,2026-01-19,BR003,AO010,Kredit Produktif SME,SME,940500000,19.0,60
DSB0006033,APP0010094,PR0046439,2025-10-31,BR006,AO022,Kredit Produktif SME,SME,95000000,19.0,12
DSB0006034,APP0010095,PR0046441,2025-08-13,BR001,AO004,Kredit Mikro,Mikro,93000000,21.0,36
DSB0006035,APP0010096,PR0046445,2026-03-09,BR001,AO003,Kredit Mikro,Mikro,74000000,21.0,24
DSB0006036,APP0010097,PR0046448,2026-03-29,BR001,AO001,Kredit Mikro,Mikro,29000000,21.0,24
DSB0006037,APP0010098,PR0046450,2026-01-27,BR007,AO025,Kredit Payroll,Payroll,143000000,15.5,60
DSB0006038,APP0010099,PR0046454,2025-11-20,BR002,AO008,Kredit Produktif SME,SME,293500000,19.0,24
DSB0006039,APP0010100,PR0046455,2025-10-26,BR003,AO011,Kredit Payroll,Payroll,70500000,15.5,48
DSB0006040,APP0010102,PR0046464,2026-06-17,BR006,AO024,Kredit Konsumtif,Konsumtif,123000000,18.0,18
DSB0006041,APP0010103,PR0046468,2026-02-19,BR006,AO024,Kredit Mikro,Mikro,99500000,21.0,18
DSB0006042,APP0010104,PR0046471,2026-05-15,BR002,AO006,Kredit Payroll,Payroll,73000000,15.5,24
DSB0006043,APP0010107,PR0046491,2026-06-14,BR001,AO001,Kredit Payroll,Payroll,185000000,15.5,12
DSB0006044,APP0010108,PR0046492,2026-02-11,BR006,AO022,Kredit Payroll,Payroll,72500000,15.5,48
DSB0006045,APP0010109,PR0046494,2026-02-28,BR007,AO026,Kredit Mikro,Mikro,18500000,21.0,18
DSB0006046,APP0010110,PR0046496,2026-02-28,BR001,AO002,Kredit Konsumtif,Konsumtif,94000000,18.0,24
DSB0006047,APP0010111,PR0046502,2025-11-12,BR001,AO003,Kredit Produktif SME,SME,144500000,19.0,60
DSB0006048,APP0010112,PR0046507,2025-10-26,BR002,AO007,Kredit Konsumtif,Konsumtif,75000000,18.0,24
DSB0006049,APP0010114,PR0046523,2025-08-20,BR007,AO025,Kredit Mikro,Mikro,28500000,21.0,18
DSB0006050,APP0010115,PR0046528,2025-09-24,BR003,AO012,Kredit Konsumtif,Konsumtif,74000000,18.0,12
DSB0006051,APP0010118,PR0046560,2026-03-03,BR001,AO001,Kredit Payroll,Payroll,97000000,15.5,24
DSB0006052,APP0010119,PR0046561,2026-05-27,BR003,AO010,Kredit Payroll,Payroll,46500000,15.5,36
DSB0006053,APP0010120,PR0046562,2025-11-10,BR001,AO002,Kredit Konsumtif,Konsumtif,149000000,18.0,24
DSB0006054,APP0010124,PR0046571,2025-07-24,BR001,AO004,Kredit Konsumtif,Konsumtif,138500000,18.0,12
DSB0006055,APP0010125,PR0046574,2026-03-31,BR006,AO023,Kredit Payroll,Payroll,146500000,15.5,24
DSB0006056,APP0010126,PR0046576,2025-12-31,BR001,AO004,Kredit Payroll,Payroll,148000000,15.5,12
DSB0006057,APP0010127,PR0046577,2025-09-28,BR007,AO027,Kredit Mikro,Mikro,48500000,21.0,24
DSB0006058,APP0010128,PR0046578,2025-11-25,BR006,AO021,Kredit Payroll,Payroll,188000000,15.5,48
DSB0006059,APP0010129,PR0046582,2026-06-14,BR001,AO003,Kredit Konsumtif,Konsumtif,29500000,18.0,18
DSB0006060,APP0010132,PR0046595,2026-05-01,BR002,AO008,Kredit Konsumtif,Konsumtif,147500000,18.0,36
DSB0006061,APP0010134,PR0046601,2026-02-20,BR005,AO020,Kredit Konsumtif,Konsumtif,139500000,18.0,24
DSB0006062,APP0010135,PR0046603,2026-01-19,BR004,AO014,Kredit Produktif SME,SME,980000000,19.0,48
DSB0006063,APP0010136,PR0046607,2025-10-16,BR003,AO011,Kredit Mikro,Mikro,71500000,21.0,18
DSB0006064,APP0010137,PR0046608,2026-05-20,BR001,AO001,Kredit Payroll,Payroll,71000000,15.5,12
DSB0006065,APP0010138,PR0046611,2026-01-31,BR006,AO023,Kredit Konsumtif,Konsumtif,121000000,18.0,36
DSB0006066,APP0010141,PR0046623,2025-12-18,BR001,AO003,Kredit Produktif SME,SME,95000000,19.0,12
DSB0006067,APP0010142,PR0046629,2026-05-22,BR001,AO002,Kredit Konsumtif,Konsumtif,29000000,18.0,36
DSB0006068,APP0010143,PR0046641,2026-06-28,BR002,AO008,Kredit Mikro,Mikro,47500000,21.0,36
DSB0006069,APP0010147,PR0046671,2025-12-28,BR002,AO006,Kredit Payroll,Payroll,195500000,15.5,48
DSB0006070,APP0010149,PR0046681,2025-08-31,BR006,AO021,Kredit Konsumtif,Konsumtif,29000000,18.0,36
DSB0006071,APP0010150,PR0046682,2025-12-01,BR003,AO011,Kredit Payroll,Payroll,96000000,15.5,36
DSB0006072,APP0010152,PR0046688,2025-08-19,BR001,AO003,Kredit Konsumtif,Konsumtif,96500000,18.0,24
DSB0006073,APP0010154,PR0046698,2026-04-24,BR005,AO020,Kredit Konsumtif,Konsumtif,48500000,18.0,12
DSB0006074,APP0010155,PR0046699,2025-12-01,BR003,AO010,Kredit Konsumtif,Konsumtif,125000000,18.0,18
DSB0006075,APP0010159,PR0046713,2026-07-01,BR001,AO003,Kredit Mikro,Mikro,97000000,21.0,12
DSB0006076,APP0010160,PR0046717,2026-06-20,BR003,AO010,Kredit Produktif SME,SME,93000000,19.0,60
DSB0006077,APP0010163,PR0046735,2025-10-01,BR007,AO028,Kredit Payroll,Payroll,73500000,15.5,48
DSB0006078,APP0010166,PR0046740,2025-10-01,BR002,AO006,Kredit Payroll,Payroll,144000000,15.5,60
DSB0006079,APP0010167,PR0046741,2026-01-31,BR004,AO015,Kredit Mikro,Mikro,29500000,21.0,18
DSB0006080,APP0010168,PR0046743,2025-10-01,BR002,AO007,Kredit Produktif SME,SME,93500000,19.0,36
DSB0006081,APP0010170,PR0046761,2025-10-15,BR004,AO015,Kredit Produktif SME,SME,733500000,19.0,60
DSB0006082,APP0010174,PR0046787,2026-05-25,BR005,AO017,Kredit Payroll,Payroll,69500000,15.5,60
DSB0006083,APP0010175,PR0046789,2026-01-21,BR006,AO024,Kredit Payroll,Payroll,193500000,15.5,36
DSB0006084,APP0010177,PR0046791,2026-05-31,BR003,AO010,Kredit Konsumtif,Konsumtif,140500000,18.0,12
DSB0006085,APP0010181,PR0046798,2026-02-15,BR001,AO003,Kredit Konsumtif,Konsumtif,47500000,18.0,12
DSB0006086,APP0010182,PR0046807,2026-04-30,BR002,AO006,Kredit Payroll,Payroll,188000000,15.5,48
DSB0006087,APP0010183,PR0046815,2025-12-31,BR001,AO004,Kredit Konsumtif,Konsumtif,71000000,18.0,12
DSB0006088,APP0010185,PR0046824,2025-12-12,BR003,AO010,Kredit Konsumtif,Konsumtif,122500000,18.0,12
DSB0006089,APP0010186,PR0046830,2025-12-01,BR002,AO005,Kredit Produktif SME,SME,139000000,19.0,24
DSB0006090,APP0010187,PR0046831,2026-04-22,BR004,AO014,Kredit Konsumtif,Konsumtif,72000000,18.0,18
DSB0006091,APP0010189,PR0046835,2026-01-12,BR005,AO018,Kredit Produktif SME,SME,494000000,19.0,24
DSB0006092,APP0010191,PR0046840,2026-01-17,BR001,AO004,Kredit Konsumtif,Konsumtif,120500000,18.0,12
DSB0006093,APP0010193,PR0046847,2025-12-22,BR007,AO028,Kredit Payroll,Payroll,139500000,15.5,60
DSB0006094,APP0010195,PR0046859,2026-06-20,BR004,AO015,Kredit Mikro,Mikro,30000000,21.0,12
DSB0006095,APP0010196,PR0046863,2025-11-09,BR002,AO008,Kredit Konsumtif,Konsumtif,75000000,18.0,12
DSB0006096,APP0010197,PR0046874,2026-03-14,BR005,AO018,Kredit Produktif SME,SME,197500000,19.0,36
DSB0006097,APP0010201,PR0046894,2025-09-26,BR005,AO017,Kredit Produktif SME,SME,95000000,19.0,36
DSB0006098,APP0010202,PR0046895,2025-11-16,BR007,AO026,Kredit Payroll,Payroll,46500000,15.5,48
DSB0006099,APP0010203,PR0046908,2025-08-13,BR007,AO028,Kredit Konsumtif,Konsumtif,119500000,18.0,24
DSB0006100,APP0010204,PR0046916,2026-03-21,BR002,AO008,Kredit Mikro,Mikro,48000000,21.0,18
DSB0006101,APP0010205,PR0046931,2025-10-09,BR001,AO001,Kredit Produktif SME,SME,195000000,19.0,60
DSB0006102,APP0010206,PR0046950,2025-10-16,BR006,AO022,Kredit Produktif SME,SME,717000000,19.0,36
DSB0006103,APP0010210,PR0046962,2026-02-28,BR005,AO020,Kredit Produktif SME,SME,96500000,19.0,60
DSB0006104,APP0010211,PR0046965,2025-12-31,BR004,AO014,Kredit Konsumtif,Konsumtif,30000000,18.0,18
DSB0006105,APP0010214,PR0046976,2025-09-21,BR004,AO013,Kredit Mikro,Mikro,93500000,21.0,36
DSB0006106,APP0010215,PR0046977,2026-03-24,BR006,AO022,Kredit Mikro,Mikro,20000000,21.0,18
DSB0006107,APP0010218,PR0046986,2026-01-21,BR003,AO010,Kredit Payroll,Payroll,145000000,15.5,36
DSB0006108,APP0010219,PR0046988,2026-04-12,BR001,AO004,Kredit Produktif SME,SME,720000000,19.0,60
DSB0006109,APP0010220,PR0046990,2026-03-11,BR003,AO011,Kredit Payroll,Payroll,70000000,15.5,12
DSB0006110,APP0010222,PR0046993,2026-04-26,BR006,AO024,Kredit Mikro,Mikro,99500000,21.0,36
DSB0006111,APP0010223,PR0046999,2025-11-28,BR002,AO008,Kredit Konsumtif,Konsumtif,49000000,18.0,18
DSB0006112,APP0010226,PR0047007,2026-03-01,BR001,AO002,Kredit Konsumtif,Konsumtif,119000000,18.0,12
DSB0006113,APP0010229,PR0047025,2026-01-23,BR002,AO008,Kredit Konsumtif,Konsumtif,139000000,18.0,12
DSB0006114,APP0010230,PR0047031,2025-08-14,BR007,AO027,Kredit Payroll,Payroll,142500000,15.5,48
DSB0006115,APP0010231,PR0047038,2025-07-20,BR002,AO006,Kredit Konsumtif,Konsumtif,29000000,18.0,18
DSB0006116,APP0010232,PR0047051,2026-01-14,BR005,AO017,Kredit Konsumtif,Konsumtif,116000000,18.0,12
DSB0006117,APP0010233,PR0047053,2026-03-13,BR001,AO001,Kredit Mikro,Mikro,97500000,21.0,36
DSB0006118,APP0010235,PR0047064,2026-02-10,BR005,AO018,Kredit Payroll,Payroll,46000000,15.5,36
DSB0006119,APP0010236,PR0047067,2026-01-13,BR001,AO004,Kredit Produktif SME,SME,147500000,19.0,36
DSB0006120,APP0010237,PR0047079,2025-10-19,BR002,AO008,Kredit Konsumtif,Konsumtif,92500000,18.0,12
DSB0006121,APP0010238,PR0047081,2025-12-22,BR002,AO007,Kredit Payroll,Payroll,49500000,15.5,24
DSB0006122,APP0010239,PR0047090,2026-03-03,BR002,AO008,Kredit Konsumtif,Konsumtif,150000000,18.0,36
DSB0006123,APP0010248,PR0047144,2025-08-31,BR004,AO013,Kredit Konsumtif,Konsumtif,96000000,18.0,24
DSB0006124,APP0010249,PR0047148,2026-05-01,BR006,AO022,Kredit Konsumtif,Konsumtif,123000000,18.0,18
DSB0006125,APP0010252,PR0047160,2026-05-01,BR006,AO023,Kredit Konsumtif,Konsumtif,29000000,18.0,24
DSB0006126,APP0010253,PR0047162,2026-05-31,BR006,AO021,Kredit Konsumtif,Konsumtif,96000000,18.0,24
DSB0006127,APP0010254,PR0047165,2025-12-01,BR006,AO021,Kredit Konsumtif,Konsumtif,71500000,18.0,36
DSB0006128,APP0010255,PR0047168,2025-09-25,BR004,AO015,Kredit Payroll,Payroll,186500000,15.5,60
DSB0006129,APP0010257,PR0047173,2025-12-01,BR003,AO009,Kredit Mikro,Mikro,46500000,21.0,36
DSB0006130,APP0010258,PR0047179,2025-10-14,BR004,AO016,Kredit Payroll,Payroll,192000000,15.5,24
DSB0006131,APP0010259,PR0047185,2026-06-26,BR006,AO021,Kredit Konsumtif,Konsumtif,69500000,18.0,36
DSB0006132,APP0010260,PR0047189,2026-06-21,BR001,AO003,Kredit Payroll,Payroll,184500000,15.5,24
DSB0006133,APP0010261,PR0047194,2026-05-27,BR001,AO002,Kredit Payroll,Payroll,143500000,15.5,24
DSB0006134,APP0010262,PR0047201,2025-07-24,BR001,AO003,Kredit Konsumtif,Konsumtif,123000000,18.0,36
DSB0006135,APP0010264,PR0047212,2026-03-22,BR002,AO007,Kredit Payroll,Payroll,94000000,15.5,60
DSB0006136,APP0010268,PR0047226,2026-04-23,BR003,AO011,Kredit Konsumtif,Konsumtif,99000000,18.0,18
DSB0006137,APP0010270,PR0047239,2025-11-12,BR007,AO028,Kredit Konsumtif,Konsumtif,47000000,18.0,12
DSB0006138,APP0010271,PR0047242,2026-07-01,BR006,AO021,Kredit Mikro,Mikro,18500000,21.0,36
DSB0006139,APP0010272,PR0047243,2026-06-18,BR003,AO010,Kredit Konsumtif,Konsumtif,99500000,18.0,36
DSB0006140,APP0010273,PR0047244,2026-01-31,BR001,AO003,Kredit Konsumtif,Konsumtif,120000000,18.0,18
DSB0006141,APP0010275,PR0047248,2025-08-12,BR002,AO008,Kredit Mikro,Mikro,28500000,21.0,36
DSB0006142,APP0010276,PR0047250,2025-12-17,BR007,AO025,Kredit Konsumtif,Konsumtif,27500000,18.0,12
DSB0006143,APP0010277,PR0047260,2026-05-01,BR005,AO018,Kredit Konsumtif,Konsumtif,47500000,18.0,36
DSB0006144,APP0010280,PR0047277,2026-03-24,BR003,AO010,Kredit Produktif SME,SME,497000000,19.0,60
DSB0006145,APP0010281,PR0047279,2026-01-17,BR002,AO005,Kredit Mikro,Mikro,19000000,21.0,24
DSB0006146,APP0010282,PR0047280,2026-07-01,BR005,AO019,Kredit Mikro,Mikro,98500000,21.0,24
DSB0006147,APP0010283,PR0047281,2025-07-31,BR001,AO001,Kredit Konsumtif,Konsumtif,140000000,18.0,24
DSB0006148,APP0010288,PR0047314,2025-11-16,BR005,AO017,Kredit Payroll,Payroll,97000000,15.5,36
DSB0006149,APP0010289,PR0047317,2026-05-19,BR003,AO012,Kredit Konsumtif,Konsumtif,69500000,18.0,12
DSB0006150,APP0010290,PR0047322,2025-08-30,BR003,AO012,Kredit Payroll,Payroll,139500000,15.5,36
DSB0006151,APP0010291,PR0047326,2025-11-17,BR001,AO001,Kredit Payroll,Payroll,191500000,15.5,60
DSB0006152,APP0010292,PR0047329,2026-06-08,BR004,AO016,Kredit Konsumtif,Konsumtif,98500000,18.0,24
DSB0006153,APP0010293,PR0047333,2025-07-26,BR001,AO002,Kredit Payroll,Payroll,71500000,15.5,12
DSB0006154,APP0010295,PR0047344,2026-03-31,BR007,AO027,Kredit Payroll,Payroll,69500000,15.5,12
DSB0006155,APP0010296,PR0047347,2025-08-10,BR007,AO027,Kredit Mikro,Mikro,46500000,21.0,12
DSB0006156,APP0010298,PR0047353,2025-10-12,BR007,AO026,Kredit Payroll,Payroll,69500000,15.5,12
DSB0006157,APP0010299,PR0047354,2025-10-31,BR006,AO023,Kredit Payroll,Payroll,70000000,15.5,60
DSB0006158,APP0010301,PR0047367,2025-12-21,BR005,AO019,Kredit Produktif SME,SME,187000000,19.0,48
DSB0006159,APP0010303,PR0047381,2025-12-16,BR001,AO001,Kredit Mikro,Mikro,72500000,21.0,36
DSB0006160,APP0010304,PR0047384,2025-12-01,BR001,AO001,Kredit Produktif SME,SME,707500000,19.0,36
DSB0006161,APP0010305,PR0047385,2025-12-31,BR006,AO024,Kredit Konsumtif,Konsumtif,69500000,18.0,12
DSB0006162,APP0010306,PR0047388,2026-01-11,BR005,AO018,Kredit Produktif SME,SME,198000000,19.0,48
DSB0006163,APP0010307,PR0047398,2025-11-23,BR006,AO024,Kredit Konsumtif,Konsumtif,96000000,18.0,12
DSB0006164,APP0010309,PR0047402,2026-05-23,BR006,AO022,Kredit Payroll,Payroll,194000000,15.5,36
DSB0006165,APP0010310,PR0047408,2025-11-19,BR002,AO007,Kredit Mikro,Mikro,98000000,21.0,18
DSB0006166,APP0010314,PR0047431,2025-07-15,BR005,AO019,Kredit Payroll,Payroll,71500000,15.5,36
DSB0006167,APP0010315,PR0047432,2025-08-29,BR002,AO008,Kredit Konsumtif,Konsumtif,149000000,18.0,36
DSB0006168,APP0010317,PR0047441,2026-06-25,BR002,AO007,Kredit Payroll,Payroll,71000000,15.5,24
DSB0006169,APP0010319,PR0047445,2026-06-15,BR005,AO018,Kredit Payroll,Payroll,46500000,15.5,36
DSB0006170,APP0010321,PR0047452,2025-07-21,BR001,AO003,Kredit Payroll,Payroll,138500000,15.5,36
DSB0006171,APP0010323,PR0047459,2026-04-26,BR001,AO003,Kredit Konsumtif,Konsumtif,47500000,18.0,18
DSB0006172,APP0010325,PR0047471,2026-03-31,BR005,AO017,Kredit Konsumtif,Konsumtif,98500000,18.0,12
DSB0006173,APP0010328,PR0047476,2026-01-14,BR005,AO018,Kredit Mikro,Mikro,70000000,21.0,18
DSB0006174,APP0010329,PR0047479,2026-02-13,BR001,AO003,Kredit Payroll,Payroll,95000000,15.5,36
DSB0006175,APP0010330,PR0047487,2026-05-31,BR006,AO023,Kredit Konsumtif,Konsumtif,28500000,18.0,12
DSB0006176,APP0010331,PR0047492,2026-03-08,BR006,AO022,Kredit Mikro,Mikro,29500000,21.0,18
DSB0006177,APP0010332,PR0047495,2026-03-26,BR006,AO022,Kredit Konsumtif,Konsumtif,48000000,18.0,36
DSB0006178,APP0010334,PR0047516,2025-09-25,BR001,AO004,Kredit Payroll,Payroll,191000000,15.5,36
DSB0006179,APP0010335,PR0047518,2026-05-20,BR006,AO024,Kredit Mikro,Mikro,47000000,21.0,18
DSB0006180,APP0010337,PR0047523,2025-11-29,BR005,AO017,Kredit Payroll,Payroll,93000000,15.5,24
DSB0006181,APP0010338,PR0047526,2025-07-15,BR002,AO006,Kredit Produktif SME,SME,745000000,19.0,24
DSB0006182,APP0010339,PR0047533,2026-01-29,BR001,AO003,Kredit Mikro,Mikro,69500000,21.0,12
DSB0006183,APP0010341,PR0047551,2026-05-31,BR007,AO027,Kredit Konsumtif,Konsumtif,124500000,18.0,24
DSB0006184,APP0010342,PR0047552,2025-07-29,BR001,AO001,Kredit Konsumtif,Konsumtif,74500000,18.0,12
DSB0006185,APP0010343,PR0047554,2026-06-28,BR007,AO027,Kredit Konsumtif,Konsumtif,70000000,18.0,12
DSB0006186,APP0010345,PR0047562,2025-08-28,BR005,AO019,Kredit Produktif SME,SME,291500000,19.0,12
DSB0006187,APP0010350,PR0047584,2025-12-27,BR005,AO018,Kredit Payroll,Payroll,192000000,15.5,36
DSB0006188,APP0010351,PR0047591,2026-04-10,BR001,AO003,Kredit Mikro,Mikro,28500000,21.0,36
DSB0006189,APP0010352,PR0047594,2025-10-19,BR003,AO012,Kredit Payroll,Payroll,193500000,15.5,24
DSB0006190,APP0010354,PR0047600,2025-10-07,BR001,AO004,Kredit Produktif SME,SME,478000000,19.0,12
DSB0006191,APP0010355,PR0047610,2026-06-24,BR007,AO028,Kredit Produktif SME,SME,141500000,19.0,60
DSB0006192,APP0010357,PR0047613,2026-04-12,BR007,AO028,Kredit Payroll,Payroll,193500000,15.5,24
DSB0006193,APP0010358,PR0047619,2025-10-31,BR005,AO019,Kredit Produktif SME,SME,475500000,19.0,48
DSB0006194,APP0010359,PR0047621,2026-03-31,BR007,AO026,Kredit Konsumtif,Konsumtif,143000000,18.0,18
DSB0006195,APP0010362,PR0047633,2025-12-31,BR003,AO009,Kredit Produktif SME,SME,294500000,19.0,48
DSB0006196,APP0010363,PR0047636,2025-12-11,BR007,AO028,Kredit Produktif SME,SME,280500000,19.0,36
DSB0006197,APP0010365,PR0047639,2026-01-30,BR005,AO019,Kredit Payroll,Payroll,71000000,15.5,12
DSB0006198,APP0010366,PR0047643,2025-11-20,BR004,AO014,Kredit Konsumtif,Konsumtif,46500000,18.0,36
DSB0006199,APP0010367,PR0047650,2026-01-31,BR003,AO012,Kredit Produktif SME,SME,493000000,19.0,48
