application_id,prospect_id,application_date,decision_date,ao_id,branch_id,product,segment,requested_amount,monthly_income,tenor_months,application_status,processing_days
APP0010151,PR0046685,2026-06-08,2026-06-11,AO008,BR002,Kredit Konsumtif,Konsumtif,125000000,7593645,18,Rejected,3
APP0010152,PR0046688,2025-08-16,2025-08-17,AO003,BR001,Kredit Konsumtif,Konsumtif,100000000,9342142,24,Approved,1
APP0010153,PR0046694,2026-02-20,2026-02-24,AO013,BR004,Kredit Konsumtif,Konsumtif,100000000,6893200,36,Rejected,4
APP0010154,PR0046698,2026-04-20,2026-04-23,AO020,BR005,Kredit Konsumtif,Konsumtif,50000000,8612983,12,Approved,3
APP0010155,PR0046699,2025-11-27,2025-11-30,AO010,BR003,Kredit Konsumtif,Konsumtif,125000000,6177393,18,Approved,3
APP0010156,PR0046700,2025-11-25,2025-11-27,AO016,BR004,Kredit Produktif SME,SME,150000000,21716193,36,Rejected,2
APP0010157,PR0046702,2026-01-25,2026-01-26,AO014,BR004,Kredit Mikro,Mikro,50000000,5065753,12,Rejected,1
APP0010158,PR0046706,2025-11-29,2025-11-30,AO025,BR007,Kredit Mikro,Mikro,100000000,6626932,24,Rejected,1
APP0010159,PR0046713,2026-06-23,2026-06-30,AO003,BR001,Kredit Mikro,Mikro,100000000,5175519,12,Approved,7
APP0010160,PR0046717,2026-06-13,2026-06-18,AO010,BR003,Kredit Produktif SME,SME,100000000,28207331,60,Approved,5
APP0010161,PR0046720,2026-05-11,2026-05-14,AO027,BR007,Kredit Konsumtif,Konsumtif,150000000,7625671,36,Rejected,3
APP0010162,PR0046730,2026-01-29,2026-01-30,AO004,BR001,Kredit Payroll,Payroll,50000000,7478934,36,Cancelled,1
APP0010163,PR0046735,2025-09-29,2025-09-30,AO028,BR007,Kredit Payroll,Payroll,75000000,6706702,48,Approved,1
APP0010164,PR0046737,2026-01-26,2026-01-27,AO021,BR006,Kredit Konsumtif,Konsumtif,150000000,6130763,12,Approved,1
APP0010165,PR0046738,2025-08-26,2025-08-30,AO008,BR002,Kredit Mikro,Mikro,30000000,6513163,24,Rejected,4
APP0010166,PR0046740,2025-09-29,2025-09-30,AO006,BR002,Kredit Payroll,Payroll,150000000,10202009,60,Approved,1
APP0010167,PR0046741,2026-01-22,2026-01-30,AO015,BR004,Kredit Mikro,Mikro,30000000,5670777,18,Approved,8
APP0010168,PR0046743,2025-09-26,2025-09-28,AO007,BR002,Kredit Produktif SME,SME,100000000,28118941,36,Approved,2
APP0010169,PR0046760,2025-10-29,2025-10-30,AO020,BR005,Kredit Payroll,Payroll,150000000,9365148,36,Rejected,1
APP0010170,PR0046761,2025-10-09,2025-10-11,AO015,BR004,Kredit Produktif SME,SME,750000000,22284038,60,Approved,2
APP0010171,PR0046762,2026-04-28,2026-04-30,AO007,BR002,Kredit Payroll,Payroll,75000000,8945002,12,Rejected,2
APP0010172,PR0046764,2026-04-05,2026-04-11,AO015,BR004,Kredit Payroll,Payroll,75000000,10556956,12,Rejected,6
APP0010173,PR0046778,2026-02-09,2026-02-11,AO028,BR007,Kredit Konsumtif,Konsumtif,75000000,5389025,18,Rejected,2
APP0010174,PR0046787,2026-05-20,2026-05-22,AO017,BR005,Kredit Payroll,Payroll,75000000,13956795,60,Approved,2
APP0010175,PR0046789,2026-01-16,2026-01-19,AO024,BR006,Kredit Payroll,Payroll,200000000,9741868,36,Approved,3
APP0010176,PR0046790,2025-11-27,2025-11-30,AO004,BR001,Kredit Konsumtif,Konsumtif,75000000,8722728,12,Approved,3
APP0010177,PR0046791,2026-05-20,2026-05-29,AO010,BR003,Kredit Konsumtif,Konsumtif,150000000,3500000,12,Approved,9
APP0010178,PR0046792,2026-01-07,2026-01-09,AO014,BR004,Kredit Produktif SME,SME,100000000,15074125,36,Approved,2
APP0010179,PR0046793,2026-04-21,2026-04-24,AO022,BR006,Kredit Produktif SME,SME,300000000,14855232,12,Approved,3
APP0010180,PR0046794,2026-02-03,2026-02-08,AO004,BR001,Kredit Payroll,Payroll,75000000,8889501,36,Rejected,5
APP0010181,PR0046798,2026-02-07,2026-02-13,AO003,BR001,Kredit Konsumtif,Konsumtif,50000000,6383340,12,Approved,6
APP0010182,PR0046807,2026-04-25,2026-04-26,AO006,BR002,Kredit Payroll,Payroll,200000000,7509066,48,Approved,1
APP0010183,PR0046815,2025-12-29,2025-12-30,AO004,BR001,Kredit Konsumtif,Konsumtif,75000000,4103010,12,Approved,1
APP0010184,PR0046817,2026-01-06,2026-01-08,AO001,BR001,Kredit Produktif SME,SME,750000000,16916157,12,Rejected,2
APP0010185,PR0046824,2025-12-05,2025-12-06,AO010,BR003,Kredit Konsumtif,Konsumtif,125000000,4003498,12,Approved,1
APP0010186,PR0046830,2025-11-28,2025-11-30,AO005,BR002,Kredit Produktif SME,SME,150000000,12418326,24,Approved,2
APP0010187,PR0046831,2026-04-19,2026-04-20,AO014,BR004,Kredit Konsumtif,Konsumtif,75000000,9386276,18,Approved,1
APP0010188,PR0046833,2026-04-27,2026-04-28,AO017,BR005,Kredit Mikro,Mikro,75000000,5693622,24,Cancelled,1
APP0010189,PR0046835,2026-01-03,2026-01-06,AO018,BR005,Kredit Produktif SME,SME,500000000,13001179,24,Approved,3
APP0010190,PR0046837,2025-10-03,2025-10-10,AO001,BR001,Kredit Produktif SME,SME,150000000,24851563,24,Cancelled,7
APP0010191,PR0046840,2026-01-11,2026-01-12,AO004,BR001,Kredit Konsumtif,Konsumtif,125000000,3500000,12,Approved,1
APP0010192,PR0046844,2025-12-09,2025-12-10,AO004,BR001,Kredit Mikro,Mikro,50000000,5016862,12,Rejected,1
APP0010193,PR0046847,2025-12-19,2025-12-20,AO028,BR007,Kredit Payroll,Payroll,150000000,4660964,60,Approved,1
APP0010194,PR0046849,2026-01-16,2026-01-17,AO001,BR001,Kredit Konsumtif,Konsumtif,30000000,8364432,36,Rejected,1
APP0010195,PR0046859,2026-06-08,2026-06-14,AO015,BR004,Kredit Mikro,Mikro,30000000,8398026,12,Approved,6
APP0010196,PR0046863,2025-11-03,2025-11-06,AO008,BR002,Kredit Konsumtif,Konsumtif,75000000,3500000,12,Approved,3
APP0010197,PR0046874,2026-03-10,2026-03-12,AO018,BR005,Kredit Produktif SME,SME,200000000,23454037,36,Approved,2
APP0010198,PR0046879,2026-01-22,2026-01-24,AO018,BR005,Kredit Konsumtif,Konsumtif,30000000,5593767,18,Rejected,2
APP0010199,PR0046880,2026-06-18,2026-06-23,AO012,BR003,Kredit Mikro,Mikro,100000000,7765959,12,Rejected,5
APP0010200,PR0046881,2025-09-16,2025-09-25,AO011,BR003,Kredit Produktif SME,SME,750000000,27118626,12,Rejected,9
APP0010201,PR0046894,2025-09-16,2025-09-21,AO017,BR005,Kredit Produktif SME,SME,100000000,13279808,36,Approved,5
APP0010202,PR0046895,2025-11-10,2025-11-15,AO026,BR007,Kredit Payroll,Payroll,50000000,8180904,48,Approved,5
APP0010203,PR0046908,2025-08-08,2025-08-11,AO028,BR007,Kredit Konsumtif,Konsumtif,125000000,6781410,24,Approved,3
APP0010204,PR0046916,2026-03-18,2026-03-20,AO008,BR002,Kredit Mikro,Mikro,50000000,5259177,18,Approved,2
APP0010205,PR0046931,2025-10-04,2025-10-07,AO001,BR001,Kredit Produktif SME,SME,200000000,15870322,60,Approved,3
APP0010206,PR0046950,2025-10-14,2025-10-15,AO022,BR006,Kredit Produktif SME,SME,750000000,13503153,36,Approved,1
APP0010207,PR0046954,2025-12-14,2025-12-18,AO019,BR005,Kredit Mikro,Mikro,20000000,4390881,18,Approved,4
APP0010208,PR0046958,2025-12-10,2025-12-13,AO027,BR007,Kredit Konsumtif,Konsumtif,30000000,8585404,12,Rejected,3
APP0010209,PR0046960,2025-10-26,2025-10-27,AO021,BR006,Kredit Konsumtif,Konsumtif,125000000,6631670,12,Rejected,1
APP0010210,PR0046962,2026-02-23,2026-02-25,AO020,BR005,Kredit Produktif SME,SME,100000000,9360494,60,Approved,2
APP0010211,PR0046965,2025-12-23,2025-12-30,AO014,BR004,Kredit Konsumtif,Konsumtif,30000000,6945660,18,Approved,7
APP0010212,PR0046969,2025-11-27,2025-11-30,AO017,BR005,Kredit Konsumtif,Konsumtif,125000000,7179398,18,Cancelled,3
APP0010213,PR0046975,2026-01-26,2026-01-28,AO008,BR002,Kredit Payroll,Payroll,150000000,9037815,24,Approved,2
APP0010214,PR0046976,2025-09-15,2025-09-16,AO013,BR004,Kredit Mikro,Mikro,100000000,5390068,36,Approved,1
APP0010215,PR0046977,2026-03-15,2026-03-18,AO022,BR006,Kredit Mikro,Mikro,20000000,6347737,18,Approved,3
APP0010216,PR0046978,2025-12-21,2025-12-25,AO010,BR003,Kredit Mikro,Mikro,50000000,6238857,18,Rejected,4
APP0010217,PR0046980,2026-04-21,2026-04-22,AO011,BR003,Kredit Konsumtif,Konsumtif,75000000,9601808,36,Cancelled,1
APP0010218,PR0046986,2026-01-15,2026-01-16,AO010,BR003,Kredit Payroll,Payroll,150000000,5983495,36,Approved,1
APP0010219,PR0046988,2026-04-05,2026-04-06,AO004,BR001,Kredit Produktif SME,SME,750000000,35532835,60,Approved,1
APP0010220,PR0046990,2026-03-04,2026-03-06,AO011,BR003,Kredit Payroll,Payroll,75000000,9772709,12,Approved,2
APP0010221,PR0046992,2025-12-29,2025-12-30,AO021,BR006,Kredit Produktif SME,SME,1000000000,16224273,36,Rejected,1
APP0010222,PR0046993,2026-04-19,2026-04-20,AO024,BR006,Kredit Mikro,Mikro,100000000,6269433,36,Approved,1
APP0010223,PR0046999,2025-11-25,2025-11-26,AO008,BR002,Kredit Konsumtif,Konsumtif,50000000,6567294,18,Approved,1
APP0010224,PR0047000,2025-12-04,2025-12-06,AO025,BR007,Kredit Payroll,Payroll,50000000,9557615,60,Approved,2
APP0010225,PR0047003,2026-04-11,2026-04-14,AO025,BR007,Kredit Konsumtif,Konsumtif,50000000,4818577,12,Cancelled,3
APP0010226,PR0047007,2026-02-22,2026-02-25,AO002,BR001,Kredit Konsumtif,Konsumtif,125000000,9495003,12,Approved,3
APP0010227,PR0047021,2026-03-28,2026-03-30,AO026,BR007,Kredit Payroll,Payroll,50000000,6632066,48,Approved,2
APP0010228,PR0047024,2026-01-15,2026-01-19,AO026,BR007,Kredit Konsumtif,Konsumtif,150000000,6989108,18,Approved,4
APP0010229,PR0047025,2026-01-14,2026-01-20,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,11150720,12,Approved,6
APP0010230,PR0047031,2025-08-10,2025-08-11,AO027,BR007,Kredit Payroll,Payroll,150000000,10962031,48,Approved,1
APP0010231,PR0047038,2025-07-11,2025-07-14,AO006,BR002,Kredit Konsumtif,Konsumtif,30000000,7292871,18,Approved,3
APP0010232,PR0047051,2026-01-07,2026-01-09,AO017,BR005,Kredit Konsumtif,Konsumtif,125000000,6824010,12,Approved,2
APP0010233,PR0047053,2026-03-07,2026-03-12,AO001,BR001,Kredit Mikro,Mikro,100000000,2504187,36,Approved,5
APP0010234,PR0047054,2026-02-07,2026-02-09,AO017,BR005,Kredit Mikro,Mikro,50000000,5717751,36,Rejected,2
APP0010235,PR0047064,2026-02-08,2026-02-09,AO018,BR005,Kredit Payroll,Payroll,50000000,7395728,36,Approved,1
APP0010236,PR0047067,2026-01-10,2026-01-11,AO004,BR001,Kredit Produktif SME,SME,150000000,20600325,36,Approved,1
APP0010237,PR0047079,2025-10-14,2025-10-15,AO008,BR002,Kredit Konsumtif,Konsumtif,100000000,6547395,12,Approved,1
APP0010238,PR0047081,2025-12-13,2025-12-18,AO007,BR002,Kredit Payroll,Payroll,50000000,11373011,24,Approved,5
APP0010239,PR0047090,2026-02-27,2026-03-02,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,12788243,36,Approved,3
APP0010240,PR0047092,2025-10-03,2025-10-05,AO025,BR007,Kredit Produktif SME,SME,100000000,7030454,12,Approved,2
APP0010241,PR0047095,2025-11-11,2025-11-13,AO025,BR007,Kredit Produktif SME,SME,300000000,24585289,60,Cancelled,2
APP0010242,PR0047096,2026-02-28,2026-03-02,AO019,BR005,Kredit Produktif SME,SME,200000000,24010260,36,Cancelled,2
APP0010243,PR0047097,2025-10-22,2025-10-26,AO007,BR002,Kredit Konsumtif,Konsumtif,30000000,8140933,12,Rejected,4
APP0010244,PR0047106,2026-02-05,2026-02-06,AO009,BR003,Kredit Payroll,Payroll,75000000,7171243,24,Approved,1
APP0010245,PR0047114,2025-11-25,2025-11-30,AO004,BR001,Kredit Payroll,Payroll,75000000,7740015,60,Cancelled,5
APP0010246,PR0047115,2025-10-19,2025-10-21,AO012,BR003,Kredit Payroll,Payroll,100000000,8340817,60,Rejected,2
APP0010247,PR0047117,2026-02-17,2026-02-25,AO009,BR003,Kredit Konsumtif,Konsumtif,75000000,9793923,12,Rejected,8
APP0010248,PR0047144,2025-08-29,2025-08-30,AO013,BR004,Kredit Konsumtif,Konsumtif,100000000,7642370,24,Approved,1
APP0010249,PR0047148,2026-04-22,2026-04-29,AO022,BR006,Kredit Konsumtif,Konsumtif,125000000,4154544,18,Approved,7
APP0010250,PR0047156,2025-12-04,2025-12-11,AO002,BR001,Kredit Produktif SME,SME,1000000000,27987681,48,Cancelled,7
APP0010251,PR0047159,2025-12-13,2025-12-19,AO004,BR001,Kredit Mikro,Mikro,100000000,6531394,36,Rejected,6
APP0010252,PR0047160,2026-04-24,2026-04-30,AO023,BR006,Kredit Konsumtif,Konsumtif,30000000,5694338,24,Approved,6
APP0010253,PR0047162,2026-05-29,2026-05-30,AO021,BR006,Kredit Konsumtif,Konsumtif,100000000,6985374,24,Approved,1
APP0010254,PR0047165,2025-11-29,2025-11-30,AO021,BR006,Kredit Konsumtif,Konsumtif,75000000,6910432,36,Approved,1
APP0010255,PR0047168,2025-09-13,2025-09-19,AO015,BR004,Kredit Payroll,Payroll,200000000,6230191,60,Approved,6
APP0010256,PR0047170,2026-06-27,2026-06-30,AO017,BR005,Kredit Konsumtif,Konsumtif,100000000,4268757,12,Cancelled,3
APP0010257,PR0047173,2025-11-23,2025-11-26,AO009,BR003,Kredit Mikro,Mikro,50000000,8377165,36,Approved,3
APP0010258,PR0047179,2025-10-07,2025-10-10,AO016,BR004,Kredit Payroll,Payroll,200000000,8360033,24,Approved,3
APP0010259,PR0047185,2026-06-18,2026-06-20,AO021,BR006,Kredit Konsumtif,Konsumtif,75000000,6752433,36,Approved,2
APP0010260,PR0047189,2026-06-10,2026-06-16,AO003,BR001,Kredit Payroll,Payroll,200000000,6004513,24,Approved,6
APP0010261,PR0047194,2026-05-19,2026-05-25,AO002,BR001,Kredit Payroll,Payroll,150000000,9425306,24,Approved,6
APP0010262,PR0047201,2025-07-22,2025-07-23,AO003,BR001,Kredit Konsumtif,Konsumtif,125000000,7871234,36,Approved,1
APP0010263,PR0047206,2026-02-19,2026-02-25,AO005,BR002,Kredit Konsumtif,Konsumtif,30000000,7694313,18,Rejected,6
APP0010264,PR0047212,2026-03-15,2026-03-18,AO007,BR002,Kredit Payroll,Payroll,100000000,8712514,60,Approved,3
APP0010265,PR0047219,2025-11-24,2025-11-29,AO017,BR005,Kredit Konsumtif,Konsumtif,30000000,5001949,36,Approved,5
APP0010266,PR0047220,2026-02-23,2026-02-27,AO015,BR004,Kredit Konsumtif,Konsumtif,30000000,6897594,36,Rejected,4
APP0010267,PR0047224,2026-06-13,2026-06-18,AO001,BR001,Kredit Payroll,Payroll,50000000,9731680,12,Rejected,5
APP0010268,PR0047226,2026-04-17,2026-04-18,AO011,BR003,Kredit Konsumtif,Konsumtif,100000000,6982461,18,Approved,1
APP0010269,PR0047231,2026-06-10,2026-06-13,AO001,BR001,Kredit Mikro,Mikro,20000000,3893719,18,Rejected,3
APP0010270,PR0047239,2025-11-02,2025-11-11,AO028,BR007,Kredit Konsumtif,Konsumtif,50000000,6914402,12,Approved,9
APP0010271,PR0047242,2026-06-29,2026-06-30,AO021,BR006,Kredit Mikro,Mikro,20000000,4587291,36,Approved,1
APP0010272,PR0047243,2026-06-14,2026-06-16,AO010,BR003,Kredit Konsumtif,Konsumtif,100000000,5631581,36,Approved,2
APP0010273,PR0047244,2026-01-24,2026-01-28,AO003,BR001,Kredit Konsumtif,Konsumtif,125000000,9427790,18,Approved,4
APP0010274,PR0047245,2025-09-13,2025-09-22,AO003,BR001,Kredit Payroll,Payroll,75000000,6461396,36,Rejected,9
APP0010275,PR0047248,2025-08-05,2025-08-06,AO008,BR002,Kredit Mikro,Mikro,30000000,4562476,36,Approved,1
APP0010276,PR0047250,2025-12-08,2025-12-13,AO025,BR007,Kredit Konsumtif,Konsumtif,30000000,3500000,12,Approved,5
APP0010277,PR0047260,2026-04-29,2026-04-30,AO018,BR005,Kredit Konsumtif,Konsumtif,50000000,4925091,36,Approved,1
APP0010278,PR0047261,2026-04-28,2026-04-30,AO016,BR004,Kredit Mikro,Mikro,30000000,4752332,18,Rejected,2
APP0010279,PR0047270,2026-06-28,2026-06-29,AO002,BR001,Kredit Payroll,Payroll,50000000,5852859,36,Rejected,1
APP0010280,PR0047277,2026-03-19,2026-03-21,AO010,BR003,Kredit Produktif SME,SME,500000000,23583034,60,Approved,2
APP0010281,PR0047279,2026-01-08,2026-01-13,AO005,BR002,Kredit Mikro,Mikro,20000000,7605071,24,Approved,5
APP0010282,PR0047280,2026-06-26,2026-06-30,AO019,BR005,Kredit Mikro,Mikro,100000000,5121559,24,Approved,4
APP0010283,PR0047281,2025-07-27,2025-07-30,AO001,BR001,Kredit Konsumtif,Konsumtif,150000000,8582271,24,Approved,3
APP0010284,PR0047283,2026-01-18,2026-01-21,AO024,BR006,Kredit Produktif SME,SME,750000000,29077175,12,Rejected,3
APP0010285,PR0047292,2025-12-14,2025-12-15,AO026,BR007,Kredit Konsumtif,Konsumtif,125000000,3500000,12,Cancelled,1
APP0010286,PR0047296,2026-01-29,2026-01-30,AO002,BR001,Kredit Produktif SME,SME,100000000,37400279,24,Rejected,1
APP0010287,PR0047310,2025-10-20,2025-10-21,AO023,BR006,Kredit Payroll,Payroll,75000000,8516737,12,Rejected,1
APP0010288,PR0047314,2025-11-13,2025-11-14,AO017,BR005,Kredit Payroll,Payroll,100000000,8015611,36,Approved,1
APP0010289,PR0047317,2026-05-06,2026-05-14,AO012,BR003,Kredit Konsumtif,Konsumtif,75000000,7267513,12,Approved,8
APP0010290,PR0047322,2025-08-19,2025-08-29,AO012,BR003,Kredit Payroll,Payroll,150000000,8181366,36,Approved,10
APP0010291,PR0047326,2025-11-15,2025-11-16,AO001,BR001,Kredit Payroll,Payroll,200000000,9762776,60,Approved,1
APP0010292,PR0047329,2026-06-03,2026-06-05,AO016,BR004,Kredit Konsumtif,Konsumtif,100000000,10335133,24,Approved,2
APP0010293,PR0047333,2025-07-18,2025-07-20,AO002,BR001,Kredit Payroll,Payroll,75000000,8690077,12,Approved,2
APP0010294,PR0047339,2026-06-13,2026-06-14,AO012,BR003,Kredit Mikro,Mikro,75000000,4520583,36,Rejected,1
APP0010295,PR0047344,2026-03-29,2026-03-30,AO027,BR007,Kredit Payroll,Payroll,75000000,9057605,12,Approved,1
APP0010296,PR0047347,2025-08-05,2025-08-09,AO027,BR007,Kredit Mikro,Mikro,50000000,8808537,12,Approved,4
APP0010297,PR0047349,2026-01-05,2026-01-09,AO013,BR004,Kredit Mikro,Mikro,50000000,5799407,18,Cancelled,4
APP0010298,PR0047353,2025-10-08,2025-10-10,AO026,BR007,Kredit Payroll,Payroll,75000000,8672581,12,Approved,2
APP0010299,PR0047354,2025-10-27,2025-10-28,AO023,BR006,Kredit Payroll,Payroll,75000000,7857453,60,Approved,1
APP0010300,PR0047361,2025-11-12,2025-11-13,AO017,BR005,Kredit Payroll,Payroll,75000000,10864708,24,Rejected,1
APP0010301,PR0047367,2025-12-14,2025-12-18,AO019,BR005,Kredit Produktif SME,SME,200000000,10217443,48,Approved,4
APP0010302,PR0047380,2025-11-22,2025-11-23,AO012,BR003,Kredit Payroll,Payroll,75000000,7996960,48,Rejected,1
APP0010303,PR0047381,2025-12-08,2025-12-10,AO001,BR001,Kredit Mikro,Mikro,75000000,5192138,36,Approved,2
APP0010304,PR0047384,2025-11-28,2025-11-29,AO001,BR001,Kredit Produktif SME,SME,750000000,17702698,36,Approved,1
APP0010305,PR0047385,2025-12-25,2025-12-26,AO024,BR006,Kredit Konsumtif,Konsumtif,75000000,7894708,12,Approved,1
APP0010306,PR0047388,2026-01-05,2026-01-07,AO018,BR005,Kredit Produktif SME,SME,200000000,18419112,48,Approved,2
APP0010307,PR0047398,2025-11-15,2025-11-21,AO024,BR006,Kredit Konsumtif,Konsumtif,100000000,6203039,12,Approved,6
APP0010308,PR0047399,2025-07-29,2025-07-30,AO018,BR005,Kredit Produktif SME,SME,100000000,23560362,36,Cancelled,1
APP0010309,PR0047402,2026-05-15,2026-05-19,AO022,BR006,Kredit Payroll,Payroll,200000000,9899511,36,Approved,4
APP0010310,PR0047408,2025-11-14,2025-11-15,AO007,BR002,Kredit Mikro,Mikro,100000000,4343528,18,Approved,1
APP0010311,PR0047418,2025-07-09,2025-07-10,AO021,BR006,Kredit Mikro,Mikro,75000000,4611767,36,Rejected,1
APP0010312,PR0047420,2026-03-01,2026-03-02,AO017,BR005,Kredit Konsumtif,Konsumtif,75000000,9638661,24,Rejected,1
APP0010313,PR0047425,2026-02-26,2026-03-02,AO014,BR004,Kredit Konsumtif,Konsumtif,50000000,5294856,18,Rejected,4
APP0010314,PR0047431,2025-07-11,2025-07-12,AO019,BR005,Kredit Payroll,Payroll,75000000,8867061,36,Approved,1
APP0010315,PR0047432,2025-08-17,2025-08-27,AO008,BR002,Kredit Konsumtif,Konsumtif,150000000,8084167,36,Approved,10
APP0010316,PR0047433,2026-01-26,2026-01-27,AO004,BR001,Kredit Mikro,Mikro,20000000,5496404,36,Approved,1
APP0010317,PR0047441,2026-06-21,2026-06-23,AO007,BR002,Kredit Payroll,Payroll,75000000,11216161,24,Approved,2
APP0010318,PR0047443,2025-08-22,2025-08-28,AO006,BR002,Kredit Mikro,Mikro,30000000,7871155,36,Cancelled,6
APP0010319,PR0047445,2026-06-10,2026-06-12,AO018,BR005,Kredit Payroll,Payroll,50000000,5275401,36,Approved,2
APP0010320,PR0047449,2026-03-22,2026-03-26,AO024,BR006,Kredit Konsumtif,Konsumtif,30000000,7356850,36,Rejected,4
APP0010321,PR0047452,2025-07-11,2025-07-15,AO003,BR001,Kredit Payroll,Payroll,150000000,14378608,36,Approved,4
APP0010322,PR0047455,2025-11-25,2025-11-29,AO003,BR001,Kredit Payroll,Payroll,200000000,7145143,48,Cancelled,4
APP0010323,PR0047459,2026-04-16,2026-04-25,AO003,BR001,Kredit Konsumtif,Konsumtif,50000000,6987995,18,Approved,9
APP0010324,PR0047462,2025-08-21,2025-08-27,AO009,BR003,Kredit Konsumtif,Konsumtif,75000000,6956754,12,Approved,6
APP0010325,PR0047471,2026-03-29,2026-03-30,AO017,BR005,Kredit Konsumtif,Konsumtif,100000000,5312535,12,Approved,1
APP0010326,PR0047473,2026-06-19,2026-06-22,AO024,BR006,Kredit Payroll,Payroll,50000000,12586813,36,Rejected,3
APP0010327,PR0047475,2026-06-04,2026-06-05,AO020,BR005,Kredit Produktif SME,SME,500000000,23310625,36,Rejected,1
APP0010328,PR0047476,2026-01-05,2026-01-12,AO018,BR005,Kredit Mikro,Mikro,75000000,5563122,18,Approved,7
APP0010329,PR0047479,2026-02-07,2026-02-10,AO003,BR001,Kredit Payroll,Payroll,100000000,5308957,36,Approved,3
APP0010330,PR0047487,2026-05-24,2026-05-29,AO023,BR006,Kredit Konsumtif,Konsumtif,30000000,6902478,12,Approved,5
APP0010331,PR0047492,2026-03-06,2026-03-07,AO022,BR006,Kredit Mikro,Mikro,30000000,7055406,18,Approved,1
APP0010332,PR0047495,2026-03-19,2026-03-23,AO022,BR006,Kredit Konsumtif,Konsumtif,50000000,4783663,36,Approved,4
APP0010333,PR0047499,2025-11-17,2025-11-26,AO007,BR002,Kredit Konsumtif,Konsumtif,100000000,6894212,18,Cancelled,9
APP0010334,PR0047516,2025-09-15,2025-09-19,AO004,BR001,Kredit Payroll,Payroll,200000000,11388216,36,Approved,4
APP0010335,PR0047518,2026-05-14,2026-05-15,AO024,BR006,Kredit Mikro,Mikro,50000000,4854844,18,Approved,1
APP0010336,PR0047522,2025-11-12,2025-11-15,AO007,BR002,Kredit Payroll,Payroll,100000000,5578297,60,Cancelled,3
APP0010337,PR0047523,2025-11-20,2025-11-23,AO017,BR005,Kredit Payroll,Payroll,100000000,9480798,24,Approved,3
APP0010338,PR0047526,2025-07-05,2025-07-10,AO006,BR002,Kredit Produktif SME,SME,750000000,17444032,24,Approved,5
APP0010339,PR0047533,2026-01-14,2026-01-24,AO003,BR001,Kredit Mikro,Mikro,75000000,3340591,12,Approved,10
APP0010340,PR0047534,2025-08-12,2025-08-21,AO019,BR005,Kredit Payroll,Payroll,150000000,9323884,24,Cancelled,9
APP0010341,PR0047551,2026-05-28,2026-05-30,AO027,BR007,Kredit Konsumtif,Konsumtif,125000000,3500000,24,Approved,2
APP0010342,PR0047552,2025-07-27,2025-07-28,AO001,BR001,Kredit Konsumtif,Konsumtif,75000000,4848753,12,Approved,1
APP0010343,PR0047554,2026-06-21,2026-06-23,AO027,BR007,Kredit Konsumtif,Konsumtif,75000000,7419659,12,Approved,2
APP0010344,PR0047560,2026-03-14,2026-03-16,AO016,BR004,Kredit Konsumtif,Konsumtif,30000000,5738111,36,Rejected,2
APP0010345,PR0047562,2025-08-23,2025-08-26,AO019,BR005,Kredit Produktif SME,SME,300000000,37536888,12,Approved,3
